'p1','p2','p3'
0.042,0.10596838083410919,0.8520316191658908
0.04265160918841409,0.105,0.852348390811586
0.043,0.10448607166765038,0.8525139283323496
0.04333359015118904,0.104,0.8526664098488109
0.044,0.10303617437021793,0.852963825629782
0.04402531835822409,0.103,0.8529746816417759
0.04473062284031982,0.102,0.8532693771596802
0.045,0.10162091853952297,0.853379081460477
0.045446577292330224,0.101,0.8535534227076698
0.046,0.10023626004003074,0.8537637399599692
0.046173254086992854,0.1,0.8538267459130072
0.04691215133564973,0.099,0.8540878486643503
0.047,0.09888201618522198,0.854117983814778
0.04766453523793883,0.098,0.8543354647620612
0.048,0.09755808986658149,0.8544419101334184
0.04842864556125469,0.097,0.8545713544387453
0.049,0.09626170311691135,0.8547382968830886
0.049204889317405846,0.096,0.8547951106825942
0.0499937535964414,0.095,0.8550062464035586
0.05,0.09499214301149946,0.8550078569885005
0.05079787943887934,0.094,0.8552021205611207
0.051,0.0937505742080743,0.8552494257919256
0.05161519144297788,0.093,0.8553848085570221
